Instancia,Tempo(s),Utilizacao,Recipientes,numeroDoTeste
base\CLASS07_020_09.json,0.234222,0.533359,7,19
base\CLASS07_020_09.json,0.136317,0.523827,7,20
base\CLASS07_020_09.json,0.199091,0.532971,7,21
base\CLASS07_020_09.json,0.177083,0.537718,7,22
base\CLASS07_020_09.json,0.13899,0.524975,7,23
base\CLASS07_020_09.json,0.259096,0.52527,7,24
base\CLASS07_020_09.json,0.184323,0.535065,7,25
base\CLASS07_020_09.json,0.122688,0.524225,7,26
base\CLASS07_020_09.json,0.180278,0.537819,7,27
base\CLASS07_020_09.json,0.091372,0.523977,7,28
base\CLASS07_020_09.json,0.128207,0.523763,7,29
base\CLASS07_060_01.json,1.06501,0.625727,19,0
base\CLASS07_060_01.json,0.365106,0.672622,18,1
base\CLASS07_060_01.json,1.53296,0.678887,18,2
base\CLASS07_060_01.json,0.473046,0.683581,18,3
base\CLASS07_060_01.json,0.974763,0.682869,18,4
base\CLASS07_060_01.json,0.568663,0.675461,18,5
base\CLASS07_060_01.json,1.16122,0.683891,18,6
base\CLASS07_060_01.json,0.816855,0.67386,18,7
base\CLASS07_060_01.json,0.778448,0.672966,18,8
base\CLASS07_060_01.json,0.517107,0.683914,18,9
base\CLASS07_060_01.json,0.92471,0.676622,18,10
base\CLASS07_060_01.json,0.837358,0.672449,18,11
base\CLASS07_060_01.json,0.959482,0.677945,18,12
base\CLASS07_060_01.json,0.835762,0.633,19,13
base\CLASS07_060_01.json,1.32802,0.678993,18,14
base\CLASS07_060_01.json,0.549907,0.674051,18,15
base\CLASS07_060_01.json,0.671574,0.671443,18,16
base\CLASS07_060_01.json,0.739292,0.679182,18,17
base\CLASS07_060_01.json,0.710002,0.675884,18,18
base\CLASS07_060_01.json,0.881416,0.680254,18,19
base\CLASS07_060_01.json,0.817572,0.672309,18,20
base\CLASS07_060_01.json,1.81376,0.67704,18,21
base\CLASS07_060_01.json,0.809687,0.680461,18,22
base\CLASS07_060_01.json,0.794477,0.680711,18,23
base\CLASS07_060_01.json,1.09666,0.680401,18,24
base\CLASS07_060_01.json,0.487878,0.677661,18,25
base\CLASS07_060_01.json,0.907905,0.672051,18,26
base\CLASS07_060_01.json,0.65976,0.675584,18,27
base\CLASS07_060_01.json,0.491554,0.672455,18,28
base\CLASS07_060_01.json,0.844233,0.670268,18,29
base\CLASS07_060_03.json,0.650331,0.692578,17,0
base\CLASS07_060_03.json,0.595942,0.641346,18,1
base\CLASS07_060_03.json,0.554452,0.643657,18,2
base\CLASS07_060_03.json,0.885843,0.643682,18,3
base\CLASS07_060_03.json,0.978855,0.698072,17,4
base\CLASS07_060_03.json,0.790671,0.629702,18,5
base\CLASS07_060_03.json,1.49629,0.6369,18,6
base\CLASS07_060_03.json,0.738418,0.64152,18,7
base\CLASS07_060_03.json,0.55381,0.642911,18,8
base\CLASS07_060_03.json,0.569317,0.641338,18,9
base\CLASS07_060_03.json,0.526699,0.695681,17,10
base\CLASS07_060_03.json,0.936077,0.645179,18,11
base\CLASS07_060_03.json,0.900074,0.642442,18,12
base\CLASS07_060_03.json,0.49325,0.640669,18,13
base\CLASS07_060_03.json,0.803309,0.636071,18,14
base\CLASS07_060_03.json,0.791704,0.642796,18,15
base\CLASS07_060_03.json,0.935117,0.642797,18,16
base\CLASS07_060_03.json,0.735716,0.641328,18,17
base\CLASS07_060_03.json,0.519312,0.644421,18,18
base\CLASS07_060_03.json,1.3304,0.645717,18,19
base\CLASS07_060_03.json,0.757051,0.648436,18,20
base\CLASS07_060_03.json,0.242585,0.642074,18,21
base\CLASS07_060_03.json,0.508506,0.630363,18,22
base\CLASS07_060_03.json,0.939609,0.62997,18,23
base\CLASS07_060_03.json,1.40428,0.69523,17,24
base\CLASS07_060_03.json,0.509225,0.626613,18,25
base\CLASS07_060_03.json,0.515478,0.644703,18,26
base\CLASS07_060_03.json,0.876941,0.641607,18,27
base\CLASS07_060_03.json,0.537635,0.640848,18,28
base\CLASS07_060_03.json,1.21819,0.645874,18,29
base\CLASS07_060_05.json,1.02103,0.667399,15,0
base\CLASS07_060_05.json,0.651111,0.658915,15,1
base\CLASS07_060_05.json,0.725036,0.664608,15,2
base\CLASS07_060_05.json,0.3143,0.674497,15,3
base\CLASS07_060_05.json,0.884375,0.677431,15,4
base\CLASS07_060_05.json,0.984736,0.671308,15,5
base\CLASS07_060_05.json,0.966326,0.671871,15,6
base\CLASS07_060_05.json,1.43318,0.66758,15,7
base\CLASS07_060_05.json,0.404234,0.659965,15,8
base\CLASS07_060_05.json,0.878507,0.666716,15,9
base\CLASS07_060_05.json,0.788572,0.67155,15,10
base\CLASS07_060_05.json,0.476141,0.659473,15,11
base\CLASS07_060_05.json,0.319158,0.675628,15,12
base\CLASS07_060_05.json,0.414655,0.666001,15,13
base\CLASS07_060_05.json,0.83108,0.66962,15,14
base\CLASS07_060_05.json,0.847647,0.673869,15,15
base\CLASS07_060_05.json,1.2502,0.668031,15,16
base\CLASS07_060_05.json,0.469105,0.664654,15,17
base\CLASS07_060_05.json,0.354187,0.623793,16,18
base\CLASS07_060_05.json,0.682107,0.665216,15,19
base\CLASS07_060_05.json,0.645881,0.666301,15,20
base\CLASS07_060_05.json,0.611985,0.66606,15,21
base\CLASS07_060_05.json,0.533073,0.666815,15,22
base\CLASS07_060_05.json,0.383188,0.666946,15,23
base\CLASS07_060_05.json,0.574821,0.665991,15,24
base\CLASS07_060_05.json,0.673449,0.669191,15,25
base\CLASS07_060_05.json,0.367177,0.669089,15,26
base\CLASS07_060_05.json,0.584819,0.672235,15,27
base\CLASS07_060_05.json,0.976733,0.675656,15,28
base\CLASS07_060_05.json,0.368769,0.665516,15,29
base\CLASS07_060_07.json,0.753977,0.641013,16,0
base\CLASS07_060_07.json,1.85826,0.694106,15,1
base\CLASS07_060_07.json,0.577453,0.637023,16,2
base\CLASS07_060_07.json,0.744852,0.693298,15,3
base\CLASS07_060_07.json,0.752828,0.690577,15,4
base\CLASS07_060_07.json,0.436125,0.61922,16,5
base\CLASS07_060_07.json,0.637902,0.634946,16,6
base\CLASS07_060_07.json,0.712194,0.621747,16,7
base\CLASS07_060_07.json,0.849528,0.693182,15,8
base\CLASS07_060_07.json,1.19464,0.693765,15,9
base\CLASS07_060_07.json,0.606478,0.697157,15,10
base\CLASS07_060_07.json,0.687855,0.695779,15,11
base\CLASS07_060_07.json,0.838843,0.630794,16,12
base\CLASS07_060_07.json,1.56697,0.694613,15,13
base\CLASS07_060_07.json,0.611215,0.693369,15,14
base\CLASS07_060_07.json,0.491524,0.618338,16,15
base\CLASS07_060_07.json,0.364694,0.62104,16,16
base\CLASS07_060_07.json,0.743674,0.618829,16,17
base\CLASS07_060_07.json,0.76367,0.697599,15,18
base\CLASS07_060_07.json,0.550501,0.642647,16,19
base\CLASS07_060_07.json,0.784597,0.695547,15,20
base\CLASS07_060_07.json,0.916671,0.694403,15,21
base\CLASS07_060_07.json,0.433221,0.696578,15,22
base\CLASS07_060_07.json,1.05809,0.570119,17,23
base\CLASS07_060_07.json,0.937419,0.69136,15,24
base\CLASS07_060_07.json,1.36488,0.692871,15,25
base\CLASS07_060_07.json,0.583949,0.691942,15,26
base\CLASS07_060_07.json,1.11578,0.694319,15,27
base\CLASS07_060_07.json,1.77737,0.694931,15,28
base\CLASS07_060_07.json,0.513289,0.641593,16,29
base\CLASS07_060_09.json,0.624061,0.724252,15,0
base\CLASS07_060_09.json,0.685688,0.659033,16,1
base\CLASS07_060_09.json,0.621104,0.668094,16,2
base\CLASS07_060_09.json,0.507444,0.726123,15,3
base\CLASS07_060_09.json,0.503186,0.728067,15,4
base\CLASS07_060_09.json,0.671651,0.675417,16,5
base\CLASS07_060_09.json,0.958504,0.673222,16,6
base\CLASS07_060_09.json,1.09049,0.727721,15,7
base\CLASS07_060_09.json,1.00941,0.731945,15,8
base\CLASS07_060_09.json,2.30832,0.728784,15,9
base\CLASS07_060_09.json,0.764767,0.679375,15,10
base\CLASS07_060_09.json,1.17665,0.659619,16,11
base\CLASS07_060_09.json,0.656298,0.665668,16,12
base\CLASS07_060_09.json,1.07579,0.674091,16,13
base\CLASS07_060_09.json,0.548763,0.673718,16,14
base\CLASS07_060_09.json,0.622663,0.662925,16,15
base\CLASS07_060_09.json,0.346256,0.666748,16,16
base\CLASS07_060_09.json,0.298207,0.663887,16,17
base\CLASS07_060_09.json,0.449671,0.668161,16,18
base\CLASS07_060_09.json,1.1142,0.724523,15,19
base\CLASS07_060_09.json,0.558949,0.661747,16,20
base\CLASS07_060_09.json,0.704387,0.659192,16,21
base\CLASS07_060_09.json,0.601291,0.674735,16,22
base\CLASS07_060_09.json,1.09284,0.67256,16,23
base\CLASS07_060_09.json,1.34879,0.727059,15,24
base\CLASS07_060_09.json,0.491468,0.671337,16,25
base\CLASS07_060_09.json,0.510382,0.723504,15,26
base\CLASS07_060_09.json,1.17705,0.675268,16,27
base\CLASS07_060_09.json,0.79989,0.671584,16,28
base\CLASS07_060_09.json,0.699435,0.663211,16,29
base\CLASS07_100_01.json,1.92875,0.684985,29,0
base\CLASS07_100_01.json,1.37125,0.677448,29,1
base\CLASS07_100_01.json,2.51985,0.644195,30,2
base\CLASS07_100_01.json,2.30143,0.680464,29,3
base\CLASS07_100_01.json,2.96614,0.720278,28,4
base\CLASS07_100_01.json,2.05221,0.675445,29,5
base\CLASS07_100_01.json,1.57398,0.686738,29,6
base\CLASS07_100_01.json,2.03518,0.718389,28,7
base\CLASS07_100_01.json,2.92192,0.681669,29,8
base\CLASS07_100_01.json,1.75872,0.6927,29,9
base\CLASS07_100_01.json,1.22667,0.674759,29,10
base\CLASS07_100_01.json,1.30492,0.683873,29,11
base\CLASS07_100_01.json,2.48057,0.715835,28,12
base\CLASS07_100_01.json,1.39875,0.676685,29,13
base\CLASS07_100_01.json,2.88064,0.673266,29,14
base\CLASS07_100_01.json,1.2251,0.67804,29,15
base\CLASS07_100_01.json,3.55869,0.716954,28,16
base\CLASS07_100_01.json,1.91475,0.678969,29,17
base\CLASS07_100_01.json,4.51919,0.719623,28,18
base\CLASS07_100_01.json,1.67598,0.679711,29,19
base\CLASS07_100_01.json,1.38462,0.679983,29,20
base\CLASS07_100_01.json,1.08963,0.68827,28,21
base\CLASS07_100_01.json,1.89483,0.682815,29,22
base\CLASS07_100_01.json,2.84027,0.677567,29,23
base\CLASS07_100_01.json,2.7291,0.719114,28,24
base\CLASS07_100_01.json,0.678758,0.6782,29,25
base\CLASS07_100_01.json,2.01393,0.717767,28,26
base\CLASS07_100_01.json,2.7889,0.724692,28,27
base\CLASS07_100_01.json,4.20721,0.719265,28,28
base\CLASS07_100_01.json,1.57011,0.676856,29,29
base\CLASS07_100_03.json,1.71173,0.697856,24,0
base\CLASS07_100_03.json,1.24417,0.698436,25,1
base\CLASS07_100_03.json,1.35192,0.702321,25,2
base\CLASS07_100_03.json,1.40987,0.700349,25,3
base\CLASS07_100_03.json,1.7204,0.700671,25,4
base\CLASS07_100_03.json,1.61661,0.700656,25,5
base\CLASS07_100_03.json,2.303,0.699521,25,6
base\CLASS07_100_03.json,1.3563,0.699016,25,7
base\CLASS07_100_03.json,0.67593,0.697831,25,8
base\CLASS07_100_03.json,1.21948,0.697733,25,9
base\CLASS07_100_03.json,2.91653,0.700589,25,10
base\CLASS07_100_03.json,1.18046,0.699742,25,11
base\CLASS07_100_03.json,1.67802,0.699831,25,12
base\CLASS07_100_03.json,1.33534,0.697021,25,13
base\CLASS07_100_03.json,1.15076,0.696962,25,14
base\CLASS07_100_03.json,1.18214,0.698472,25,15
base\CLASS07_100_03.json,1.54432,0.699373,25,16
base\CLASS07_100_03.json,4.83392,0.702322,25,17
base\CLASS07_100_03.json,1.37386,0.697985,25,18
base\CLASS07_100_03.json,1.75771,0.699678,25,19
base\CLASS07_100_03.json,0.515739,0.660819,26,20
base\CLASS07_100_03.json,1.82118,0.702347,25,21
base\CLASS07_100_03.json,3.9909,0.699737,25,22
base\CLASS07_100_03.json,1.54962,0.698115,25,23
base\CLASS07_100_03.json,1.98747,0.699261,25,24
base\CLASS07_100_03.json,1.02089,0.702271,25,25
base\CLASS07_100_03.json,1.67364,0.699386,25,26
base\CLASS07_100_03.json,2.25358,0.698566,25,27
base\CLASS07_100_03.json,2.23595,0.701866,25,28
base\CLASS07_100_03.json,1.51913,0.698607,25,29
base\CLASS07_100_05.json,1.61389,0.702327,26,0
base\CLASS07_100_05.json,2.75735,0.70367,26,1
base\CLASS07_100_05.json,0.777288,0.702712,26,2
base\CLASS07_100_05.json,2.58974,0.709622,26,3
base\CLASS07_100_05.json,1.87284,0.699321,26,4
base\CLASS07_100_05.json,2.21357,0.702768,26,5
base\CLASS07_100_05.json,1.25466,0.70607,26,6
base\CLASS07_100_05.json,1.30356,0.707152,26,7
base\CLASS07_100_05.json,1.75099,0.70268,26,8
base\CLASS07_100_05.json,2.01708,0.71378,26,9
base\CLASS07_100_05.json,2.32013,0.70265,26,10
base\CLASS07_100_05.json,1.44615,0.702455,26,11
base\CLASS07_100_05.json,1.47273,0.705383,26,12
base\CLASS07_100_05.json,3.86108,0.701924,26,13
base\CLASS07_100_05.json,2.29065,0.701662,26,14
base\CLASS07_100_05.json,2.31356,0.706836,26,15
base\CLASS07_100_05.json,1.22834,0.700868,26,16
base\CLASS07_100_05.json,2.84883,0.706171,26,17
base\CLASS07_100_05.json,2.10531,0.71086,26,18
base\CLASS07_100_05.json,3.08732,0.706112,26,19
base\CLASS07_100_05.json,1.78392,0.703509,26,20
base\CLASS07_100_05.json,1.53623,0.703613,26,21
base\CLASS07_100_05.json,2.90857,0.710663,26,22
base\CLASS07_100_05.json,1.55815,0.700635,26,23
base\CLASS07_100_05.json,0.893013,0.70643,26,24
base\CLASS07_100_05.json,1.07021,0.701727,26,25
base\CLASS07_100_05.json,1.715,0.702753,26,26
base\CLASS07_100_05.json,0.982242,0.676219,27,27
base\CLASS07_100_05.json,4.47115,0.708708,26,28
base\CLASS07_100_05.json,2.798,0.707529,26,29
base\CLASS07_100_07.json,2.93933,0.685628,28,0
base\CLASS07_100_07.json,2.45609,0.679262,28,1
base\CLASS07_100_07.json,1.57464,0.686872,28,2
base\CLASS07_100_07.json,1.57667,0.682301,28,3
base\CLASS07_100_07.json,2.91986,0.718675,27,4
base\CLASS07_100_07.json,0.830892,0.67895,28,5
base\CLASS07_100_07.json,1.18459,0.634389,29,6
base\CLASS07_100_07.json,1.59071,0.681005,28,7
base\CLASS07_100_07.json,1.43204,0.679961,28,8
base\CLASS07_100_07.json,1.85442,0.647116,29,9
base\CLASS07_100_07.json,3.94826,0.720324,27,10
base\CLASS07_100_07.json,2.64672,0.67552,28,11
base\CLASS07_100_07.json,1.90815,0.684538,28,12
base\CLASS07_100_07.json,2.88282,0.674258,28,13
base\CLASS07_100_07.json,1.84402,0.681896,28,14
base\CLASS07_100_07.json,1.40224,0.686645,28,15
base\CLASS07_100_07.json,1.52746,0.681479,28,16
base\CLASS07_100_07.json,2.79122,0.688173,28,17
base\CLASS07_100_07.json,3.33364,0.722235,27,18
base\CLASS07_100_07.json,3.5829,0.686829,28,19
base\CLASS07_100_07.json,1.16514,0.705063,27,20
base\CLASS07_100_07.json,1.38191,0.684112,28,21
base\CLASS07_100_07.json,0.66852,0.652308,29,22
base\CLASS07_100_07.json,0.966657,0.637456,29,23
base\CLASS07_100_07.json,4.56392,0.719602,27,24
base\CLASS07_100_07.json,1.22477,0.685214,28,25
base\CLASS07_100_07.json,4.04204,0.721849,27,26
base\CLASS07_100_07.json,1.1046,0.686366,28,27
base\CLASS07_100_07.json,1.50678,0.682902,28,28
base\CLASS07_100_07.json,1.56099,0.686626,28,29
base\CLASS07_100_09.json,1.77104,0.740863,26,0
base\CLASS07_100_09.json,1.91775,0.71508,27,1
base\CLASS07_100_09.json,2.31246,0.723126,27,2
base\CLASS07_100_09.json,1.30607,0.711386,27,3
base\CLASS07_100_09.json,2.50009,0.721889,27,4
base\CLASS07_100_09.json,2.40587,0.760067,26,5
base\CLASS07_100_09.json,2.01811,0.716399,27,6
base\CLASS07_100_09.json,1.1399,0.712267,27,7
base\CLASS07_100_09.json,0.893614,0.721922,27,8
base\CLASS07_100_09.json,1.78852,0.720459,27,9
base\CLASS07_100_09.json,1.72418,0.714908,27,10
base\CLASS07_100_09.json,2.41,0.720904,27,11
base\CLASS07_100_09.json,2.3289,0.71267,27,12
base\CLASS07_100_09.json,1.45966,0.711104,27,13
base\CLASS07_100_09.json,1.43668,0.717257,27,14
base\CLASS07_100_09.json,2.55555,0.723389,27,15
base\CLASS07_100_09.json,1.83808,0.762093,26,16
base\CLASS07_100_09.json,1.36788,0.719722,27,17
base\CLASS07_100_09.json,1.84849,0.721028,27,18
base\CLASS07_100_09.json,1.34719,0.714351,27,19
base\CLASS07_100_09.json,1.46428,0.712839,27,20
base\CLASS07_100_09.json,2.90603,0.722644,27,21
base\CLASS07_100_09.json,2.17502,0.714479,27,22
base\CLASS07_100_09.json,1.51722,0.724231,27,23
base\CLASS07_100_09.json,1.49201,0.714874,27,24
base\CLASS07_100_09.json,2.04979,0.719676,26,25
base\CLASS07_100_09.json,1.68883,0.71765,27,26
base\CLASS07_100_09.json,1.44794,0.712545,27,27
base\CLASS07_100_09.json,1.96252,0.721767,27,28
base\CLASS07_100_09.json,3.28709,0.762715,26,29
base\CLASS09_020_01.json,0.0960628,0.374181,19,0
base\CLASS09_020_01.json,0.143666,0.374106,19,1
base\CLASS09_020_01.json,0.0972071,0.373984,19,2
base\CLASS09_020_01.json,0.116638,0.374476,19,3
base\CLASS09_020_01.json,0.204048,0.374106,19,4
base\CLASS09_020_01.json,0.174003,0.374181,19,5
base\CLASS09_020_01.json,0.128338,0.374476,19,6
base\CLASS09_020_01.json,0.2346,0.374476,19,7
base\CLASS09_020_01.json,0.111624,0.374476,19,8
base\CLASS09_020_01.json,0.100662,0.374181,19,9
base\CLASS09_020_01.json,0.225697,0.374476,19,10
base\CLASS09_020_01.json,0.183856,0.374476,19,11
base\CLASS09_020_01.json,0.115944,0.374181,19,12
base\CLASS09_020_01.json,0.194476,0.374476,19,13
base\CLASS09_020_01.json,0.169341,0.374476,19,14
base\CLASS09_020_01.json,0.241402,0.374476,19,15
base\CLASS09_020_01.json,0.104419,0.374476,19,16
base\CLASS09_020_01.json,0.102214,0.374181,19,17
base\CLASS09_020_01.json,0.124528,0.374476,19,18
base\CLASS09_020_01.json,0.292005,0.374476,19,19
base\CLASS09_020_01.json,0.155428,0.374476,19,20
base\CLASS09_020_01.json,0.130891,0.374476,19,21
base\CLASS09_020_01.json,0.13554,0.374476,19,22
base\CLASS09_020_01.json,0.279962,0.374476,19,23
base\CLASS09_020_01.json,0.32934,0.374476,19,24
base\CLASS09_020_01.json,0.183451,0.374476,19,25
base\CLASS09_020_01.json,0.146448,0.374106,19,26
base\CLASS09_020_01.json,0.207909,0.374476,19,27
base\CLASS09_020_01.json,0.0969377,0.374106,19,28
base\CLASS09_020_01.json,0.167769,0.374476,19,29
base\CLASS09_020_03.json,0.167215,0.459341,14,0
base\CLASS09_020_03.json,0.184427,0.462203,14,1
base\CLASS09_020_03.json,0.304934,0.463552,14,2
base\CLASS09_020_03.json,0.32029,0.462325,14,3
base\CLASS09_020_03.json,0.244938,0.461608,14,4
base\CLASS09_020_03.json,0.17619,0.463183,14,5
base\CLASS09_020_03.json,0.206698,0.461956,14,6
base\CLASS09_020_03.json,0.22742,0.461956,14,7
base\CLASS09_020_03.json,0.291928,0.463552,14,8
base\CLASS09_020_03.json,0.259062,0.462325,14,9
base\CLASS09_020_03.json,0.315164,0.463552,14,10
base\CLASS09_020_03.json,0.16838,0.460428,14,11
base\CLASS09_020_03.json,0.108497,0.46343,14,12
base\CLASS09_020_03.json,0.293012,0.46343,14,13
base\CLASS09_020_03.json,0.144909,0.459737,14,14
base\CLASS09_020_03.json,0.216082,0.46343,14,15
base\CLASS09_020_03.json,0.158106,0.461962,14,16
base\CLASS09_020_03.json,0.236409,0.462325,14,17
base\CLASS09_020_03.json,0.325787,0.463552,14,18
base\CLASS09_020_03.json,0.148253,0.462325,14,19
base\CLASS09_020_03.json,0.266377,0.463552,14,20
base\CLASS09_020_03.json,0.210714,0.462942,14,21
base\CLASS09_020_03.json,0.0995236,0.455588,14,22
base\CLASS09_020_03.json,0.236901,0.463183,14,23
base\CLASS09_020_03.json,0.174886,0.46343,14,24
base\CLASS09_020_03.json,0.220828,0.464386,14,25
base\CLASS09_020_03.json,0.31016,0.463552,14,26
base\CLASS09_020_03.json,0.416245,0.464508,14,27
base\CLASS09_020_03.json,0.430262,0.462984,14,28
base\CLASS09_020_03.json,0.15807,0.462942,14,29
base\CLASS09_020_05.json,0.311181,0.41075,16,0
base\CLASS09_020_05.json,0.189371,0.409869,16,1
base\CLASS09_020_05.json,0.174909,0.410454,16,2
base\CLASS09_020_05.json,0.108738,0.40998,16,3
base\CLASS09_020_05.json,0.399612,0.411333,16,4
base\CLASS09_020_05.json,0.19387,0.410807,16,5
base\CLASS09_020_05.json,0.500158,0.411333,16,6
base\CLASS09_020_05.json,0.163234,0.408319,16,7
base\CLASS09_020_05.json,0.289773,0.411333,16,8
base\CLASS09_020_05.json,0.127862,0.410402,16,9
base\CLASS09_020_05.json,0.223252,0.410807,16,10
base\CLASS09_020_05.json,0.245097,0.411271,16,11
base\CLASS09_020_05.json,0.246429,0.411333,16,12
base\CLASS09_020_05.json,0.288064,0.410676,16,13
base\CLASS09_020_05.json,0.171475,0.411295,16,14
base\CLASS09_020_05.json,0.353733,0.411295,16,15
base\CLASS09_020_05.json,0.101562,0.410382,16,16
base\CLASS09_020_05.json,0.215157,0.411333,16,17
base\CLASS09_020_05.json,0.225815,0.411333,16,18
base\CLASS09_020_05.json,0.138879,0.41012,16,19
base\CLASS09_020_05.json,0.182549,0.410223,16,20
base\CLASS09_020_05.json,0.235539,0.40987,16,21
base\CLASS09_020_05.json,0.122899,0.409518,16,22
base\CLASS09_020_05.json,0.243575,0.410553,16,23
base\CLASS09_020_05.json,0.239676,0.411208,16,24
base\CLASS09_020_05.json,0.119611,0.411133,16,25
base\CLASS09_020_05.json,0.146714,0.410669,16,26
base\CLASS09_020_05.json,0.200356,0.410759,16,27
base\CLASS09_020_05.json,0.17536,0.409746,16,28
base\CLASS09_020_05.json,0.23083,0.41016,16,29
base\CLASS09_020_07.json,0.176702,0.511623,9,0
base\CLASS09_020_07.json,0.323575,0.564987,9,1
base\CLASS09_020_07.json,0.120545,0.56496,9,2
base\CLASS09_020_07.json,0.178399,0.563075,9,3
base\CLASS09_020_07.json,0.249193,0.567112,9,4
base\CLASS09_020_07.json,0.143431,0.564987,9,5
base\CLASS09_020_07.json,0.191168,0.563547,9,6
base\CLASS09_020_07.json,0.177921,0.566725,9,7
base\CLASS09_020_07.json,0.103512,0.563298,9,8
base\CLASS09_020_07.json,0.229764,0.566229,9,9
base\CLASS09_020_07.json,0.120293,0.560422,9,10
base\CLASS09_020_07.json,0.336086,0.558514,9,11
base\CLASS09_020_07.json,0.304134,0.558256,9,12
base\CLASS09_020_07.json,0.146755,0.559404,9,13
base\CLASS09_020_07.json,0.17729,0.558222,9,14
base\CLASS09_020_07.json,0.151329,0.56496,9,15
base\CLASS09_020_07.json,0.121794,0.563616,9,16
base\CLASS09_020_07.json,0.119885,0.558256,9,17
base\CLASS09_020_07.json,0.168683,0.566611,9,18
base\CLASS09_020_07.json,0.1865,0.561887,9,19
base\CLASS09_020_07.json,0.0999989,0.561538,9,20
base\CLASS09_020_07.json,0.133485,0.568335,9,21
base\CLASS09_020_07.json,0.121218,0.55969,9,22
base\CLASS09_020_07.json,0.124597,0.557429,9,23
base\CLASS09_020_07.json,0.353655,0.567112,9,24
base\CLASS09_020_07.json,0.176833,0.557429,9,25
base\CLASS09_020_07.json,0.174633,0.564883,9,26
base\CLASS09_020_07.json,0.196936,0.563692,9,27
base\CLASS09_020_07.json,0.31911,0.562121,9,28
base\CLASS09_020_07.json,0.166765,0.557973,9,29
base\CLASS09_020_09.json,0.156695,0.492646,15,0
base\CLASS09_020_09.json,0.168339,0.48974,15,1
base\CLASS09_020_09.json,0.114862,0.489529,15,2
base\CLASS09_020_09.json,0.228779,0.492774,15,3
base\CLASS09_020_09.json,0.229699,0.49396,15,4
base\CLASS09_020_09.json,0.219583,0.492179,15,5
base\CLASS09_020_09.json,0.175409,0.493753,15,6
base\CLASS09_020_09.json,0.249302,0.49396,15,7
base\CLASS09_020_09.json,0.135088,0.491201,15,8
base\CLASS09_020_09.json,0.172767,0.49303,15,9
base\CLASS09_020_09.json,0.172524,0.492774,15,10
base\CLASS09_020_09.json,0.203435,0.49396,15,11
base\CLASS09_020_09.json,0.268003,0.491201,15,12
base\CLASS09_020_09.json,0.279993,0.492762,15,13
base\CLASS09_020_09.json,0.220117,0.492467,15,14
base\CLASS09_020_09.json,0.165253,0.492184,15,15
base\CLASS09_020_09.json,0.138857,0.488464,15,16
base\CLASS09_020_09.json,0.246986,0.492179,15,17
base\CLASS09_020_09.json,0.228371,0.49396,15,18
base\CLASS09_020_09.json,0.292661,0.49396,15,19
base\CLASS09_020_09.json,0.318531,0.49396,15,20
base\CLASS09_020_09.json,0.166953,0.493059,15,21
base\CLASS09_020_09.json,0.163958,0.493048,15,22
base\CLASS09_020_09.json,0.237756,0.490244,15,23
base\CLASS09_020_09.json,0.211136,0.49396,15,24
base\CLASS09_020_09.json,0.145841,0.491842,15,25
base\CLASS09_020_09.json,0.190483,0.49396,15,26
base\CLASS09_020_09.json,0.157054,0.491408,15,27
base\CLASS09_020_09.json,0.192167,0.49303,15,28
base\CLASS09_020_09.json,0.314602,0.49396,15,29
base\CLASS09_060_01.json,1.37337,0.440298,46,0
base\CLASS09_060_01.json,0.655078,0.438802,46,1
base\CLASS09_060_01.json,0.789033,0.436969,46,2
base\CLASS09_060_01.json,0.925055,0.43952,46,3
base\CLASS09_060_01.json,0.868189,0.433326,46,4
base\CLASS09_060_01.json,1.03029,0.440521,46,5
base\CLASS09_060_01.json,1.83038,0.438979,46,6
base\CLASS09_060_01.json,0.858851,0.439011,46,7
base\CLASS09_060_01.json,0.730193,0.423543,47,8
base\CLASS09_060_01.json,0.755624,0.439896,46,9
base\CLASS09_060_01.json,0.69171,0.436387,46,10
base\CLASS09_060_01.json,0.656742,0.422082,47,11
base\CLASS09_060_01.json,0.354946,0.440454,46,12
base\CLASS09_060_01.json,0.844997,0.439532,46,13
base\CLASS09_060_01.json,0.59032,0.440538,46,14
base\CLASS09_060_01.json,1.39788,0.442011,46,15
base\CLASS09_060_01.json,1.92365,0.439548,46,16
base\CLASS09_060_01.json,0.750116,0.438978,46,17
base\CLASS09_060_01.json,1.9846,0.440336,46,18
base\CLASS09_060_01.json,1.32523,0.424588,47,19
base\CLASS09_060_01.json,1.07734,0.43979,46,20
base\CLASS09_060_01.json,1.09235,0.440367,46,21
base\CLASS09_060_01.json,1.29529,0.438134,46,22
base\CLASS09_060_01.json,0.873645,0.43802,46,23
base\CLASS09_060_01.json,1.91698,0.437055,46,24
base\CLASS09_060_01.json,1.21384,0.430547,46,25
base\CLASS09_060_01.json,1.06235,0.43987,46,26
base\CLASS09_060_01.json,2.00055,0.441377,46,27
base\CLASS09_060_01.json,0.717426,0.429009,47,28
base\CLASS09_060_01.json,1.08768,0.424988,47,29
base\CLASS09_060_03.json,1.08515,0.448181,46,0
base\CLASS09_060_03.json,1.28467,0.439456,47,1
base\CLASS09_060_03.json,2.25082,0.44822,46,2
base\CLASS09_060_03.json,0.658428,0.445536,46,3
base\CLASS09_060_03.json,1.66434,0.446082,46,4
base\CLASS09_060_03.json,1.50473,0.449521,46,5
base\CLASS09_060_03.json,0.708663,0.443738,46,6
